"[2023-09-23 14:10:14.743] 4843.40[rpm]	Before: 817576638[us]	After: 817601414[us]	Width: 24776[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817602601 [us]	IGN_OFF: 817603620 [us]	INJ_ON: 817613942 [us]	INJ_OFF: 817614544 [us]"
"[2023-09-23 14:10:14.766] 4849.46[rpm]	Before: 817601414[us]	After: 817626159[us]	Width: 24745[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817627333 [us]	IGN_OFF: 817628355 [us]	INJ_ON: 817638671 [us]	INJ_OFF: 817639276 [us]"
"[2023-09-23 14:10:14.794] 4853.39[rpm]	Before: 817626159[us]	After: 817650884[us]	Width: 24725[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817652067 [us]	IGN_OFF: 817653087 [us]	INJ_ON: 817663406 [us]	INJ_OFF: 817664007 [us]"
"[2023-09-23 14:10:14.816] 4858.69[rpm]	Before: 817650884[us]	After: 817675582[us]	Width: 24698[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817676776 [us]	IGN_OFF: 817677798 [us]	INJ_ON: 817688069 [us]	INJ_OFF: 817688692 [us]"
"[2023-09-23 14:10:14.841] 4868.55[rpm]	Before: 817675582[us]	After: 817700230[us]	Width: 24648[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817701411 [us]	IGN_OFF: 817702434 [us]	INJ_ON: 817712705 [us]	INJ_OFF: 817713306 [us]"
"[2023-09-23 14:10:14.866] 4874.09[rpm]	Before: 817700230[us]	After: 817724850[us]	Width: 24620[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817726018 [us]	IGN_OFF: 817727041 [us]	INJ_ON: 817737312 [us]	INJ_OFF: 817737934 [us]"
"[2023-09-23 14:10:14.891] 4877.85[rpm]	Before: 817724850[us]	After: 817749451[us]	Width: 24601[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817750633 [us]	IGN_OFF: 817751656 [us]	INJ_ON: 817761901 [us]	INJ_OFF: 817762503 [us]"
"[2023-09-23 14:10:14.915] 4883.21[rpm]	Before: 817749451[us]	After: 817774025[us]	Width: 24574[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817775194 [us]	IGN_OFF: 817776217 [us]	INJ_ON: 817786465 [us]	INJ_OFF: 817787065 [us]"
"[2023-09-23 14:10:14.940] 4888.98[rpm]	Before: 817774025[us]	After: 817798570[us]	Width: 24545[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817799758 [us]	IGN_OFF: 817800779 [us]	INJ_ON: 817810972 [us]	INJ_OFF: 817811577 [us]"
"[2023-09-23 14:10:14.964] 4897.16[rpm]	Before: 817798570[us]	After: 817823074[us]	Width: 24504[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817824250 [us]	IGN_OFF: 817824001 [us]	INJ_ON: 817835468 [us]	INJ_OFF: 817836070 [us]"
"[2023-09-23 14:10:14.989] 4905.77[rpm]	Before: 817823074[us]	After: 817847535[us]	Width: 24461[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817848716 [us]	IGN_OFF: 817849737 [us]	INJ_ON: 817859909 [us]	INJ_OFF: 817860510 [us]"
"[2023-09-23 14:10:15.013] 4914.41[rpm]	Before: 817847535[us]	After: 817871953[us]	Width: 24418[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817873132 [us]	IGN_OFF: 817874156 [us]	INJ_ON: 817884302 [us]	INJ_OFF: 817884905 [us]"
"[2023-09-23 14:10:15.038] 4919.44[rpm]	Before: 817871953[us]	After: 817896346[us]	Width: 24393[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817897511 [us]	IGN_OFF: 817898534 [us]	INJ_ON: 817908684 [us]	INJ_OFF: 817909284 [us]"
"[2023-09-23 14:10:15.062] 4927.73[rpm]	Before: 817896346[us]	After: 817920698[us]	Width: 24352[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817921854 [us]	IGN_OFF: 817922879 [us]	INJ_ON: 817932000 [us]	INJ_OFF: 817933192 [us]"
"[2023-09-23 14:10:15.087] 4933.60[rpm]	Before: 817920698[us]	After: 817945021[us]	Width: 24323[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817946191 [us]	IGN_OFF: 817947215 [us]	INJ_ON: 817957317 [us]	INJ_OFF: 817957939 [us]"
"[2023-09-23 14:10:15.111] 4943.15[rpm]	Before: 817945021[us]	After: 817969297[us]	Width: 24276[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817970447 [us]	IGN_OFF: 817970003 [us]	INJ_ON: 817981568 [us]	INJ_OFF: 817982168 [us]"
"[2023-09-23 14:10:15.137] 4952.33[rpm]	Before: 817969297[us]	After: 817993528[us]	Width: 24231[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 817994673 [us]	IGN_OFF: 817995699 [us]	INJ_ON: 818005777 [us]	INJ_OFF: 818006379 [us]"
"[2023-09-23 14:10:15.159] 4958.68[rpm]	Before: 817993528[us]	After: 818017728[us]	Width: 24200[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818018885 [us]	IGN_OFF: 818019907 [us]	INJ_ON: 818029957 [us]	INJ_OFF: 818030562 [us]"
"[2023-09-23 14:10:15.183] 4964.22[rpm]	Before: 818017728[us]	After: 818041901[us]	Width: 24173[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818043069 [us]	IGN_OFF: 818044092 [us]	INJ_ON: 818054118 [us]	INJ_OFF: 818054720 [us]"
"[2023-09-23 14:10:15.207] 4969.36[rpm]	Before: 818041901[us]	After: 818066049[us]	Width: 24148[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818067206 [us]	IGN_OFF: 818068229 [us]	INJ_ON: 818078255 [us]	INJ_OFF: 818078857 [us]"
"[2023-09-23 14:10:15.230] 4974.71[rpm]	Before: 818066049[us]	After: 818090171[us]	Width: 24122[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818091317 [us]	IGN_OFF: 818092343 [us]	INJ_ON: 818102373 [us]	INJ_OFF: 818102995 [us]"
"[2023-09-23 14:10:15.255] 4978.01[rpm]	Before: 818090171[us]	After: 818114277[us]	Width: 24106[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818115434 [us]	IGN_OFF: 818116457 [us]	INJ_ON: 818126458 [us]	INJ_OFF: 818127062 [us]"
"[2023-09-23 14:10:15.279] 4982.35[rpm]	Before: 818114277[us]	After: 818138362[us]	Width: 24085[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818139524 [us]	IGN_OFF: 818140547 [us]	INJ_ON: 818150552 [us]	INJ_OFF: 818151154 [us]"
"[2023-09-23 14:10:15.305] 4985.25[rpm]	Before: 818138362[us]	After: 818162433[us]	Width: 24071[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818163595 [us]	IGN_OFF: 818164618 [us]	INJ_ON: 818174623 [us]	INJ_OFF: 818175224 [us]"
"[2023-09-23 14:10:15.327] 4990.64[rpm]	Before: 818162433[us]	After: 818186478[us]	Width: 24045[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818187634 [us]	IGN_OFF: 818188657 [us]	INJ_ON: 818198635 [us]	INJ_OFF: 818199240 [us]"
"[2023-09-23 14:10:15.355] 4995.21[rpm]	Before: 818186478[us]	After: 818210501[us]	Width: 24023[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818211654 [us]	IGN_OFF: 818212654 [us]	INJ_ON: 818222660 [us]	INJ_OFF: 818223262 [us]"
"[2023-09-23 14:10:15.375] 4997.50[rpm]	Before: 818210501[us]	After: 818234513[us]	Width: 24012[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818235649 [us]	IGN_OFF: 818236674 [us]	INJ_ON: 818246679 [us]	INJ_OFF: 818247279 [us]"
"[2023-09-23 14:10:15.399] 4999.38[rpm]	Before: 818234513[us]	After: 818258516[us]	Width: 24003[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818259666 [us]	IGN_OFF: 818259003 [us]	INJ_ON: 818270665 [us]	INJ_OFF: 818270000 [us]"
"[2023-09-23 14:10:15.424] 5001.46[rpm]	Before: 818258516[us]	After: 818282509[us]	Width: 23993[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818283668 [us]	IGN_OFF: 818284669 [us]	INJ_ON: 818294649 [us]	INJ_OFF: 818295249 [us]"
"[2023-09-23 14:10:15.448] 5000.00[rpm]	Before: 818282509[us]	After: 818306509[us]	Width: 24000[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818307644 [us]	IGN_OFF: 818308669 [us]	INJ_ON: 818318650 [us]	INJ_OFF: 818319251 [us]"
"[2023-09-23 14:10:15.471] 5000.00[rpm]	Before: 818306509[us]	After: 818330509[us]	Width: 24000[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818331650 [us]	IGN_OFF: 818332677 [us]	INJ_ON: 818342683 [us]	INJ_OFF: 818343283 [us]"
"[2023-09-23 14:10:15.499] 4994.38[rpm]	Before: 818330509[us]	After: 818354536[us]	Width: 24027[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818355672 [us]	IGN_OFF: 818356697 [us]	INJ_ON: 818366701 [us]	INJ_OFF: 818367301 [us]"
"[2023-09-23 14:10:15.523] 4993.97[rpm]	Before: 818354536[us]	After: 818378565[us]	Width: 24029[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818379708 [us]	IGN_OFF: 818380735 [us]	INJ_ON: 818390714 [us]	INJ_OFF: 818390002 [us]"
"[2023-09-23 14:10:15.545] 4993.76[rpm]	Before: 818378565[us]	After: 818402595[us]	Width: 24030[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818403748 [us]	IGN_OFF: 818404770 [us]	INJ_ON: 818414748 [us]	INJ_OFF: 818415353 [us]"
"[2023-09-23 14:10:15.568] 4992.93[rpm]	Before: 818402595[us]	After: 818426629[us]	Width: 24034[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818427788 [us]	IGN_OFF: 818428810 [us]	INJ_ON: 818438792 [us]	INJ_OFF: 818438001 [us]"
"[2023-09-23 14:10:15.593] 4992.30[rpm]	Before: 818426629[us]	After: 818450666[us]	Width: 24037[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818451813 [us]	IGN_OFF: 818451025 [us]	INJ_ON: 818462833 [us]	INJ_OFF: 818463434 [us]"
"[2023-09-23 14:10:15.616] 4992.72[rpm]	Before: 818450666[us]	After: 818474701[us]	Width: 24035[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818475840 [us]	IGN_OFF: 818476866 [us]	INJ_ON: 818486871 [us]	INJ_OFF: 818487472 [us]"
"[2023-09-23 14:10:15.640] 4993.34[rpm]	Before: 818474701[us]	After: 818498733[us]	Width: 24032[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818499885 [us]	IGN_OFF: 818500907 [us]	INJ_ON: 818510885 [us]	INJ_OFF: 818511489 [us]"
"[2023-09-23 14:10:15.664] 4994.59[rpm]	Before: 818498733[us]	After: 818522759[us]	Width: 24026[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818523896 [us]	IGN_OFF: 818524922 [us]	INJ_ON: 818534927 [us]	INJ_OFF: 818535529 [us]"
"[2023-09-23 14:10:15.690] 4993.76[rpm]	Before: 818522759[us]	After: 818546789[us]	Width: 24030[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818547940 [us]	IGN_OFF: 818548963 [us]	INJ_ON: 818558941 [us]	INJ_OFF: 818559546 [us]"
"[2023-09-23 14:10:15.712] 4994.17[rpm]	Before: 818546789[us]	After: 818570817[us]	Width: 24028[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818571954 [us]	IGN_OFF: 818572981 [us]	INJ_ON: 818582986 [us]	INJ_OFF: 818583588 [us]"
"[2023-09-23 14:10:15.735] 4994.59[rpm]	Before: 818570817[us]	After: 818594843[us]	Width: 24026[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818595998 [us]	IGN_OFF: 818596998 [us]	INJ_ON: 818606004 [us]	INJ_OFF: 818607193 [us]"
"[2023-09-23 14:10:15.759] 4994.38[rpm]	Before: 818594843[us]	After: 818618870[us]	Width: 24027[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818620012 [us]	IGN_OFF: 818621038 [us]	INJ_ON: 818631042 [us]	INJ_OFF: 818631664 [us]"
"[2023-09-23 14:10:15.783] 4994.17[rpm]	Before: 818618870[us]	After: 818642898[us]	Width: 24028[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818644057 [us]	IGN_OFF: 818644001 [us]	INJ_ON: 818655057 [us]	INJ_OFF: 818655661 [us]"
"[2023-09-23 14:10:15.807] 4992.72[rpm]	Before: 818642898[us]	After: 818666933[us]	Width: 24035[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818668071 [us]	IGN_OFF: 818669098 [us]	INJ_ON: 818679102 [us]	INJ_OFF: 818679724 [us]"
"[2023-09-23 14:10:15.830] 4992.93[rpm]	Before: 818666933[us]	After: 818690967[us]	Width: 24034[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818692108 [us]	IGN_OFF: 818693133 [us]	INJ_ON: 818703138 [us]	INJ_OFF: 818703738 [us]"
"[2023-09-23 14:10:15.856] 5209.92[rpm]	Before: 818690967[us]	After: 818714000[us]	Width: 23033[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818716144 [us]	IGN_OFF: 818717144 [us]	INJ_ON: 818727177 [us]	INJ_OFF: 818727777 [us]"
"[2023-09-23 14:10:15.879] 4792.71[rpm]	Before: 818714000[us]	After: 818739038[us]	Width: 25038[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818740193 [us]	IGN_OFF: 818741215 [us]	INJ_ON: 818751192 [us]	INJ_OFF: 818751793 [us]"
"[2023-09-23 14:10:15.904] 4992.30[rpm]	Before: 818739038[us]	After: 818763075[us]	Width: 24037[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818764232 [us]	IGN_OFF: 818765232 [us]	INJ_ON: 818775234 [us]	INJ_OFF: 818775837 [us]"
"[2023-09-23 14:10:15.928] 4991.68[rpm]	Before: 818763075[us]	After: 818787115[us]	Width: 24040[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818788278 [us]	IGN_OFF: 818789301 [us]	INJ_ON: 818799283 [us]	INJ_OFF: 818799906 [us]"
"[2023-09-23 14:10:15.952] 4993.34[rpm]	Before: 818787115[us]	After: 818811147[us]	Width: 24032[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818812297 [us]	IGN_OFF: 818813320 [us]	INJ_ON: 818823325 [us]	INJ_OFF: 818823947 [us]"
"[2023-09-23 14:10:15.976] 4992.72[rpm]	Before: 818811147[us]	After: 818835182[us]	Width: 24035[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818836339 [us]	IGN_OFF: 818837339 [us]	INJ_ON: 818847344 [us]	INJ_OFF: 818847966 [us]"
"[2023-09-23 14:10:15.999] 4993.55[rpm]	Before: 818835182[us]	After: 818859213[us]	Width: 24031[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818860354 [us]	IGN_OFF: 818861379 [us]	INJ_ON: 818871384 [us]	INJ_OFF: 818872009 [us]"
"[2023-09-23 14:10:16.026] 4992.72[rpm]	Before: 818859213[us]	After: 818883248[us]	Width: 24035[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818884392 [us]	IGN_OFF: 818885418 [us]	INJ_ON: 818895424 [us]	INJ_OFF: 818896026 [us]"
"[2023-09-23 14:10:16.048] 4992.30[rpm]	Before: 818883248[us]	After: 818907285[us]	Width: 24037[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818908436 [us]	IGN_OFF: 818909459 [us]	INJ_ON: 818919437 [us]	INJ_OFF: 818920042 [us]"
"[2023-09-23 14:10:16.072] 4993.55[rpm]	Before: 818907285[us]	After: 818931316[us]	Width: 24031[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818932479 [us]	IGN_OFF: 818933502 [us]	INJ_ON: 818943483 [us]	INJ_OFF: 818944084 [us]"
"[2023-09-23 14:10:16.095] 4997.50[rpm]	Before: 818931316[us]	After: 818955328[us]	Width: 24012[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818956469 [us]	IGN_OFF: 818956002 [us]	INJ_ON: 818967468 [us]	INJ_OFF: 818968072 [us]"
"[2023-09-23 14:10:16.120] 5001.67[rpm]	Before: 818955328[us]	After: 818979320[us]	Width: 23992[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 818980477 [us]	IGN_OFF: 818981477 [us]	INJ_ON: 818991459 [us]	INJ_OFF: 818992061 [us]"
"[2023-09-23 14:10:16.145] 5001.88[rpm]	Before: 818979320[us]	After: 819003311[us]	Width: 23991[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819004466 [us]	IGN_OFF: 819005489 [us]	INJ_ON: 819015469 [us]	INJ_OFF: 819016069 [us]"
"[2023-09-23 14:10:16.168] 5002.92[rpm]	Before: 819003311[us]	After: 819027297[us]	Width: 23986[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819028451 [us]	IGN_OFF: 819029473 [us]	INJ_ON: 819039428 [us]	INJ_OFF: 819040033 [us]"
"[2023-09-23 14:10:16.193] 5003.13[rpm]	Before: 819027297[us]	After: 819051282[us]	Width: 23985[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819052442 [us]	IGN_OFF: 819053464 [us]	INJ_ON: 819063422 [us]	INJ_OFF: 819064022 [us]"
"[2023-09-23 14:10:16.216] 5005.00[rpm]	Before: 819051282[us]	After: 819075258[us]	Width: 23976[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819076416 [us]	IGN_OFF: 819077437 [us]	INJ_ON: 819087395 [us]	INJ_OFF: 819088021 [us]"
"[2023-09-23 14:10:16.240] 5007.51[rpm]	Before: 819075258[us]	After: 819099222[us]	Width: 23964[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819100357 [us]	IGN_OFF: 819101384 [us]	INJ_ON: 819111343 [us]	INJ_OFF: 819111966 [us]"
"[2023-09-23 14:10:16.263] 5014.42[rpm]	Before: 819099222[us]	After: 819123153[us]	Width: 23931[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819124307 [us]	IGN_OFF: 819125329 [us]	INJ_ON: 819135262 [us]	INJ_OFF: 819135883 [us]"
"[2023-09-23 14:10:16.290] 5020.08[rpm]	Before: 819123153[us]	After: 819147057[us]	Width: 23904[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819148198 [us]	IGN_OFF: 819149222 [us]	INJ_ON: 819159156 [us]	INJ_OFF: 819159756 [us]"
"[2023-09-23 14:10:16.311] 5027.44[rpm]	Before: 819147057[us]	After: 819170926[us]	Width: 23869[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819172075 [us]	IGN_OFF: 819173098 [us]	INJ_ON: 819182981 [us]	INJ_OFF: 819183582 [us]"
"[2023-09-23 14:10:16.341] 5039.05[rpm]	Before: 819170926[us]	After: 819194740[us]	Width: 23814[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819195867 [us]	IGN_OFF: 819196868 [us]	INJ_ON: 819206778 [us]	INJ_OFF: 819207379 [us]"
"[2023-09-23 14:10:16.361] 5048.38[rpm]	Before: 819194740[us]	After: 819218510[us]	Width: 23770[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819219651 [us]	IGN_OFF: 819220674 [us]	INJ_ON: 819230508 [us]	INJ_OFF: 819231113 [us]"
"[2023-09-23 14:10:16.386] 5062.86[rpm]	Before: 819218510[us]	After: 819242212[us]	Width: 23702[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819243333 [us]	IGN_OFF: 819244334 [us]	INJ_ON: 819254171 [us]	INJ_OFF: 819254794 [us]"
"[2023-09-23 14:10:16.407] 5085.18[rpm]	Before: 819242212[us]	After: 819265810[us]	Width: 23598[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819266943 [us]	IGN_OFF: 819267966 [us]	INJ_ON: 819277733 [us]	INJ_OFF: 819278334 [us]"
"[2023-09-23 14:10:16.429] 5097.92[rpm]	Before: 819265810[us]	After: 819289349[us]	Width: 23539[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819290459 [us]	IGN_OFF: 819291461 [us]	INJ_ON: 819301228 [us]	INJ_OFF: 819301850 [us]"
"[2023-09-23 14:10:16.454] 5127.99[rpm]	Before: 819289349[us]	After: 819312750[us]	Width: 23401[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819313863 [us]	IGN_OFF: 819314885 [us]	INJ_ON: 819324528 [us]	INJ_OFF: 819325132 [us]"
"[2023-09-23 14:10:16.477] 5393.02[rpm]	Before: 819312750[us]	After: 819335001[us]	Width: 22251[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819337116 [us]	IGN_OFF: 819338139 [us]	INJ_ON: 819347734 [us]	INJ_OFF: 819348335 [us]"
"[2023-09-23 14:10:16.500] 4966.07[rpm]	Before: 819335001[us]	After: 819359165[us]	Width: 24164[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819360274 [us]	IGN_OFF: 819360001 [us]	INJ_ON: 819370868 [us]	INJ_OFF: 819371470 [us]"
"[2023-09-23 14:10:16.523] 5192.78[rpm]	Before: 819359165[us]	After: 819382274[us]	Width: 23109[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819383389 [us]	IGN_OFF: 819384411 [us]	INJ_ON: 819393935 [us]	INJ_OFF: 819394535 [us]"
"[2023-09-23 14:10:16.547] 5211.73[rpm]	Before: 819382274[us]	After: 819405299[us]	Width: 23025[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819406404 [us]	IGN_OFF: 819407426 [us]	INJ_ON: 819416928 [us]	INJ_OFF: 819417531 [us]"
"[2023-09-23 14:10:16.570] 5228.30[rpm]	Before: 819405299[us]	After: 819428251[us]	Width: 22952[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819429356 [us]	IGN_OFF: 819430379 [us]	INJ_ON: 819439828 [us]	INJ_OFF: 819440432 [us]"
"[2023-09-23 14:10:16.591] 5248.43[rpm]	Before: 819428251[us]	After: 819451115[us]	Width: 22864[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819452205 [us]	IGN_OFF: 819452003 [us]	INJ_ON: 819462654 [us]	INJ_OFF: 819463256 [us]"
"[2023-09-23 14:10:16.615] 5267.08[rpm]	Before: 819451115[us]	After: 819473898[us]	Width: 22783[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819474984 [us]	IGN_OFF: 819475984 [us]	INJ_ON: 819485416 [us]	INJ_OFF: 819486018 [us]"
"[2023-09-23 14:10:16.637] 5279.13[rpm]	Before: 819473898[us]	After: 819496629[us]	Width: 22731[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819497724 [us]	IGN_OFF: 819498746 [us]	INJ_ON: 819508128 [us]	INJ_OFF: 819508753 [us]"
"[2023-09-23 14:10:16.661] 5286.34[rpm]	Before: 819496629[us]	After: 819519329[us]	Width: 22700[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819520410 [us]	IGN_OFF: 819521410 [us]	INJ_ON: 819530815 [us]	INJ_OFF: 819530001 [us]"
"[2023-09-23 14:10:16.684] 5293.81[rpm]	Before: 819519329[us]	After: 819541997[us]	Width: 22668[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819543080 [us]	IGN_OFF: 819543000 [us]	INJ_ON: 819553432 [us]	INJ_OFF: 819554036 [us]"
"[2023-09-23 14:10:16.706] 5309.03[rpm]	Before: 819541997[us]	After: 819564600[us]	Width: 22603[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819565684 [us]	IGN_OFF: 819566706 [us]	INJ_ON: 819576018 [us]	INJ_OFF: 819576644 [us]"
"[2023-09-23 14:10:16.727] 5318.91[rpm]	Before: 819564600[us]	After: 819587161[us]	Width: 22561[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819588228 [us]	IGN_OFF: 819589231 [us]	INJ_ON: 819598564 [us]	INJ_OFF: 819599166 [us]"
"[2023-09-23 14:10:16.752] 5327.41[rpm]	Before: 819587161[us]	After: 819609686[us]	Width: 22525[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819610750 [us]	IGN_OFF: 819611751 [us]	INJ_ON: 819621058 [us]	INJ_OFF: 819621660 [us]"
"[2023-09-23 14:10:16.773] 5338.79[rpm]	Before: 819609686[us]	After: 819632163[us]	Width: 22477[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819633223 [us]	IGN_OFF: 819633003 [us]	INJ_ON: 819643507 [us]	INJ_OFF: 819644112 [us]"
"[2023-09-23 14:10:16.795] 5352.84[rpm]	Before: 819632163[us]	After: 819654581[us]	Width: 22418[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819655653 [us]	IGN_OFF: 819656676 [us]	INJ_ON: 819665913 [us]	INJ_OFF: 819666515 [us]"
"[2023-09-23 14:10:16.817] 5365.29[rpm]	Before: 819654581[us]	After: 819676947[us]	Width: 22366[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819677001 [us]	IGN_OFF: 819678219 [us]	INJ_ON: 819688259 [us]	INJ_OFF: 819688885 [us]"
"[2023-09-23 14:10:16.843] 5373.70[rpm]	Before: 819676947[us]	After: 819699278[us]	Width: 22331[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819700352 [us]	IGN_OFF: 819701374 [us]	INJ_ON: 819710564 [us]	INJ_OFF: 819711165 [us]"
"[2023-09-23 14:10:16.863] 5388.42[rpm]	Before: 819699278[us]	After: 819721548[us]	Width: 22270[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819722608 [us]	IGN_OFF: 819723631 [us]	INJ_ON: 819732772 [us]	INJ_OFF: 819733373 [us]"
"[2023-09-23 14:10:16.886] 5412.48[rpm]	Before: 819721548[us]	After: 819743719[us]	Width: 22171[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819744783 [us]	IGN_OFF: 819745806 [us]	INJ_ON: 819754923 [us]	INJ_OFF: 819755527 [us]"
"[2023-09-23 14:10:16.908] 5425.20[rpm]	Before: 819743719[us]	After: 819765838[us]	Width: 22119[us]	INJ: 0.6[ms]	IGN: 30[CA] 	IGN_ON: 819766898 [us]	IGN_OFF: 819767920 [us]	INJ_ON: 819777018 [us]	INJ_OFF: 819777618 [us]"
