
[2023-09-24 20:51:56.220] 3806.86[rpm]	Before: 26935618[us]	After: 26967140[us]	Width: 31522[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 26951599[us]	INJOFF: 26951002[us]	IGNON: 26966471[us]	IGNOFF: 26936464[us]
[2023-09-24 20:51:56.252] 3847.76[rpm]	Before: 26967140[us]	After: 26998327[us]	Width: 31187[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 26982988[us]	INJOFF: 26983592[us]	IGNON: 26997660[us]	IGNOFF: 26997001[us]
[2023-09-24 20:51:56.283] 3871.22[rpm]	Before: 26998327[us]	After: 27029325[us]	Width: 30998[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 27014030[us]	INJOFF: 27014636[us]	IGNON: 27028682[us]	IGNOFF: 26997001[us]
[2023-09-24 20:51:56.313] 3885.88[rpm]	Before: 27029325[us]	After: 27060206[us]	Width: 30881[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 27044001[us]	INJOFF: 27045030[us]	IGNON: 27059542[us]	IGNOFF: 27030314[us]
[2023-09-24 20:51:56.344] 3918.75[rpm]	Before: 27060206[us]	After: 27090828[us]	Width: 30622[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 27075744[us]	INJOFF: 27076349[us]	IGNON: 27090170[us]	IGNOFF: 27061027[us]
[2023-09-24 20:51:56.375] 3959.61[rpm]	Before: 27090828[us]	After: 27121134[us]	Width: 30306[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 27106223[us]	INJOFF: 27106825[us]	IGNON: 27120503[us]	IGNOFF: 27091679[us]
[2023-09-24 20:51:56.403] 3988.57[rpm]	Before: 27121134[us]	After: 27151220[us]	Width: 30086[us]	INJ: 0.60[ms]	IGN: 20[CA]	INJON: 27136405[us]	INJOFF: 27137010[us]	IGNON: 27150587[us]	IGNOFF: 27150000[us]
[2023-09-24 20:51:56.433] 4004.40[rpm]	Before: 27151220[us]	After: 27181187[us]	Width: 29967[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27166409[us]	INJOFF: 27167017[us]	IGNON: 27180541[us]	IGNOFF: 27150000[us]
[2023-09-24 20:51:56.464] 4015.53[rpm]	Before: 27181187[us]	After: 27211071[us]	Width: 29884[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27196340[us]	INJOFF: 27196942[us]	IGNON: 27210448[us]	IGNOFF: 27182018[us]
[2023-09-24 20:51:56.493] 4034.29[rpm]	Before: 27211071[us]	After: 27240816[us]	Width: 29745[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27226142[us]	INJOFF: 27226747[us]	IGNON: 27240176[us]	IGNOFF: 27211923[us]
